,phone,name1,name2,levenshteinDistance,maxLength,normalized
15606,9043532000,IBA SOUND & SECURITY,SID TOOL CO INC,15,20,0.75
15607,9043532000,IBA SOUND & SECURITY,BOYD TECHNOLOGIES,17,20,0.85
15608,9043532000,SID TOOL CO INC,BOYD TECHNOLOGIES,12,17,0.7058823529411765
15609,7074448242,KEY MORTGAGE PARTNERS,WAVERLY CENTRAL SCHOOL DISTRICT,24,31,0.7741935483870968
15610,7074448242,KEY MORTGAGE PARTNERS,AMERIVAP SYSTEMS INC,18,21,0.8571428571428571
15611,7074448242,WAVERLY CENTRAL SCHOOL DISTRICT,AMERIVAP SYSTEMS INC,23,31,0.7419354838709677
15612,6102626090,MAIN TODD,ABOVE THE CLOUDS CLEANING INC.,26,30,0.8666666666666667
15613,6102626090,MAIN TODD,BIG CREEK LUMBER COMPANY,21,24,0.875
15614,6102626090,ABOVE THE CLOUDS CLEANING INC.,BIG CREEK LUMBER COMPANY,24,30,0.8
15615,4085264000,SENIOR AEROSPACE COMPOSITES,HYDRO CONDUIT,20,27,0.7407407407407407
15616,4085264000,SENIOR AEROSPACE COMPOSITES,A-TECH/NORTHWEST INC,24,27,0.8888888888888888
15617,4085264000,HYDRO CONDUIT,A-TECH/NORTHWEST INC,17,20,0.85
15618,8708924573,ZIMCO OPTICS INC,354 CONGRESS FINE DINING,18,24,0.75
15619,8708924573,ZIMCO OPTICS INC,ELAINE HAHN ART,15,16,0.9375
15620,8708924573,354 CONGRESS FINE DINING,ELAINE HAHN ART,20,24,0.8333333333333334
15621,9729806600,BOYD BROWN & CO. INC.,THE SALES LOUNGE,17,21,0.8095238095238095
15622,9729806600,BOYD BROWN & CO. INC.,THE PREMIER HOTEL NEW YORK,22,26,0.8461538461538461
15623,9729806600,THE SALES LOUNGE,THE PREMIER HOTEL NEW YORK,18,26,0.6923076923076923
15624,6103911800,JONES DAY,LUANA WAIKIKI,11,13,0.8461538461538461
15625,6103911800,JONES DAY,LAKE STATE FEDERAL CREDIT UNION,26,31,0.8387096774193549
15626,6103911800,LUANA WAIKIKI,LAKE STATE FEDERAL CREDIT UNION,25,31,0.8064516129032258
15627,6147222000,STYLES OF ESSENCE,ADRI MILLER CONSULTING,18,22,0.8181818181818182
15628,6147222000,STYLES OF ESSENCE,REISING ETHINGTON BARNES & KISSELLE PC,29,38,0.7631578947368421
15629,6147222000,ADRI MILLER CONSULTING,REISING ETHINGTON BARNES & KISSELLE PC,31,38,0.8157894736842105
15630,5058308100,SOUTHERN TUB & TILE RESTORATION,CIRA INC,27,31,0.8709677419354839
15631,5058308100,SOUTHERN TUB & TILE RESTORATION,FREEDOM BANK,27,31,0.8709677419354839
15632,5058308100,CIRA INC,FREEDOM BANK,10,12,0.8333333333333334
15633,9197184690,SUNESYS LLC,WORRELL REALTY,12,14,0.8571428571428571
15634,9197184690,SUNESYS LLC,NEUTRAL ZONE,11,12,0.9166666666666666
15635,9197184690,WORRELL REALTY,NEUTRAL ZONE,12,14,0.8571428571428571
15636,3102552000,"S. JOSHUA MACKTAZ, ESQ.",SLICK SHIRTS SCREEN PRINTING,24,28,0.8571428571428571
15637,3102552000,"S. JOSHUA MACKTAZ, ESQ.",VIRGINIA COMMONWEALTH UNIVERSITY,26,32,0.8125
15638,3102552000,SLICK SHIRTS SCREEN PRINTING,VIRGINIA COMMONWEALTH UNIVERSITY,28,32,0.875
15639,5036570424,SACRED EARTH LANDSCAPING,COUNTRYSIDE REALTY,21,24,0.875
15640,5036570424,SACRED EARTH LANDSCAPING,MCG ENERGY SOLUTIONS LLC,21,24,0.875
15641,5036570424,COUNTRYSIDE REALTY,MCG ENERGY SOLUTIONS LLC,18,24,0.75
15642,8046496000,WRIGHTBRIDGE CONSULTING INC,MAINE HOSPICE COUNCIL INC,16,27,0.5925925925925926
15643,8046496000,WRIGHTBRIDGE CONSULTING INC,BIBB COUNTY PUBLIC SCHOOLS,25,27,0.9259259259259259
15644,8046496000,MAINE HOSPICE COUNCIL INC,BIBB COUNTY PUBLIC SCHOOLS,22,26,0.8461538461538461
15645,5617377733,LANE PUBLIC LIBRARY,EASTERN WINDOW & DOOR COMPANY,22,29,0.7586206896551724
15646,5617377733,LANE PUBLIC LIBRARY,LANE'S CONSTRUCTION,15,19,0.7894736842105263
15647,5617377733,EASTERN WINDOW & DOOR COMPANY,LANE'S CONSTRUCTION,22,29,0.7586206896551724
15648,8002221222,PREFERRED MEDICAL DEPOSIT INCORPORATED,MODULAR PAVING SYSTEMS,30,38,0.7894736842105263
15649,8002221222,PREFERRED MEDICAL DEPOSIT INCORPORATED,CENTURY GROUP INC,30,38,0.7894736842105263
15650,8002221222,MODULAR PAVING SYSTEMS,CENTURY GROUP INC,20,22,0.9090909090909091
15651,2053227500,CUMBERLAND MILLS ELEM SCHOOL,HEALTHMARKETS AGENCY,22,28,0.7857142857142857
15652,2053227500,CUMBERLAND MILLS ELEM SCHOOL,100 BLACK MEN OF ATLANTA INC,24,28,0.8571428571428571
15653,2053227500,HEALTHMARKETS AGENCY,100 BLACK MEN OF ATLANTA INC,23,28,0.8214285714285714
15654,7018523711,D & W ENTERPRISES,ERIE INSURANCE,13,17,0.7647058823529411
15655,7018523711,D & W ENTERPRISES,NETWORK LOGISTICS INC,19,21,0.9047619047619048
15656,7018523711,ERIE INSURANCE,NETWORK LOGISTICS INC,16,21,0.7619047619047619
15657,4326834403,MARSH COTTER & TINDOL LLP,MERCURY ENGINEERING GROUP,20,25,0.8
15658,4326834403,MARSH COTTER & TINDOL LLP,DYER'S DETAIL,20,25,0.8
15659,4326834403,MERCURY ENGINEERING GROUP,DYER'S DETAIL,21,25,0.84
15660,2564372171,FRIESEN ELECTRIC,HUMAN SYSTEMS INC.,15,18,0.8333333333333334
15661,2564372171,FRIESEN ELECTRIC,BARINA AUTOMOTIVE SERVICES,20,26,0.7692307692307693
15662,2564372171,HUMAN SYSTEMS INC.,BARINA AUTOMOTIVE SERVICES,20,26,0.7692307692307693
15663,8159863737,AERORESEARCH CONSULTING LLC,JOAQUIN INDEPENDENT SCHOOL DISTRICT,29,35,0.8285714285714286
15664,8159863737,AERORESEARCH CONSULTING LLC,ASPIRE ROOFING,19,27,0.7037037037037037
15665,8159863737,JOAQUIN INDEPENDENT SCHOOL DISTRICT,ASPIRE ROOFING,28,35,0.8
15666,7725897777,EXIT REALTY MASON CITY,ASHER CHIROPRACTIC CLINIC,21,25,0.84
15667,7725897777,EXIT REALTY MASON CITY,SCHOLZ & BARCLAY ARCHITECTURE,23,29,0.7931034482758621
15668,7725897777,ASHER CHIROPRACTIC CLINIC,SCHOLZ & BARCLAY ARCHITECTURE,23,29,0.7931034482758621
15669,3104518001,BETTER HOMES & GARDENS RAND REALTY,AS EXPRESS,29,34,0.8529411764705882
15670,3104518001,BETTER HOMES & GARDENS RAND REALTY,POINT BUSINESS SOLUTIONS LLC,28,34,0.8235294117647058
15671,3104518001,AS EXPRESS,POINT BUSINESS SOLUTIONS LLC,24,28,0.8571428571428571
15672,2288654600,NORTHWESTERN CONSOLIDATED,MARK L BERNSTEIN DDS,19,25,0.76
15673,2288654600,NORTHWESTERN CONSOLIDATED,LA PORTE COMMUNITY SCHOOL CORPORATION,27,37,0.7297297297297297
15674,2288654600,MARK L BERNSTEIN DDS,LA PORTE COMMUNITY SCHOOL CORPORATION,31,37,0.8378378378378378
15675,2136248676,RISK DECISIONS,NAPLES PHYSICAL THERAPY INC,23,27,0.8518518518518519
15676,2136248676,RISK DECISIONS,ANIMAL CARE CENTER,15,18,0.8333333333333334
15677,2136248676,NAPLES PHYSICAL THERAPY INC,ANIMAL CARE CENTER,22,27,0.8148148148148148
15678,8007332767,KEYSTONE LOCKSMITH,BLACKADAR HEATING INC,19,21,0.9047619047619048
15679,8007332767,KEYSTONE LOCKSMITH,STRUCTURES NORTH CONSULTING ENGINEERING INC,36,43,0.8372093023255814
15680,8007332767,BLACKADAR HEATING INC,STRUCTURES NORTH CONSULTING ENGINEERING INC,32,43,0.7441860465116279
15681,2017982001,TREND SETTERS INC.,CHARACTER SHOP,14,18,0.7777777777777778
15682,2017982001,TREND SETTERS INC.,THE NEW YORK AVENUE PRESBYTERIAN CHURCH,28,39,0.717948717948718
15683,2017982001,CHARACTER SHOP,THE NEW YORK AVENUE PRESBYTERIAN CHURCH,31,39,0.7948717948717948
15684,9259654400,WILSON BUILDERS,PROA WEALTH MANAGEMENT,19,22,0.8636363636363636
15685,9259654400,WILSON BUILDERS,HANDS ON NURSING,12,16,0.75
15686,9259654400,PROA WEALTH MANAGEMENT,HANDS ON NURSING,18,22,0.8181818181818182
15687,3055958166,YMCA,CARING DENTISTRY,16,16,1.0
15688,3055958166,YMCA,STREMMEL ROBERT L DO,19,20,0.95
15689,3055958166,CARING DENTISTRY,STREMMEL ROBERT L DO,16,20,0.8
15690,7152689771,CAPPS VAN & CAR RENTAL,LINDEN HILLS CO-OP,19,22,0.8636363636363636
15691,7152689771,CAPPS VAN & CAR RENTAL,CHESTNUT LABS,17,22,0.7727272727272727
15692,7152689771,LINDEN HILLS CO-OP,CHESTNUT LABS,16,18,0.8888888888888888
15693,7134007100,LAKE ELEMENTARY SCHOOL,WHEATON FRANCISCAN HOME HEALTH & HOSPICE INC,36,44,0.8181818181818182
15694,7134007100,LAKE ELEMENTARY SCHOOL,BANKHEAD & FIRTH ORTHODONTICS,22,29,0.7586206896551724
15695,7134007100,WHEATON FRANCISCAN HOME HEALTH & HOSPICE INC,BANKHEAD & FIRTH ORTHODONTICS,34,44,0.7727272727272727
15696,3102027308,J L N INTERNATIONAL CORP,CMD INVESTMENT GROUP INC,20,24,0.8333333333333334
15697,3102027308,J L N INTERNATIONAL CORP,RED INC,20,24,0.8333333333333334
15698,3102027308,CMD INVESTMENT GROUP INC,RED INC,19,24,0.7916666666666666
15699,9017547770,SWCA INCORPORATED,JACKSONVILLE PUBLIC LIBRARY - MANDARIN BRANCH,37,45,0.8222222222222222
15700,9017547770,SWCA INCORPORATED,BROST FOUNDRY,15,17,0.8823529411764706
15701,9017547770,JACKSONVILLE PUBLIC LIBRARY - MANDARIN BRANCH,BROST FOUNDRY,39,45,0.8666666666666667
15702,3342441111,ATLANTIC CONTAINER LINE (USA) LLC,KATZ FAMILY FINANCIAL ADVISORS,27,33,0.8181818181818182
15703,3342441111,ATLANTIC CONTAINER LINE (USA) LLC,HELLER & RICHMOND LTD,27,33,0.8181818181818182
15704,3342441111,KATZ FAMILY FINANCIAL ADVISORS,HELLER & RICHMOND LTD,26,30,0.8666666666666667
15705,2147395500,JESSE MCGOWEN JR ELEMENTARY SCHOOL,COUNTY OF LANCASTER,27,34,0.7941176470588235
15706,2147395500,JESSE MCGOWEN JR ELEMENTARY SCHOOL,D C REALTY,27,34,0.7941176470588235
15707,2147395500,COUNTY OF LANCASTER,D C REALTY,15,19,0.7894736842105263
15708,3128225000,CEDARVILLE UNIVERSITY,SOUTH LEVITTOWN LANES,21,21,1.0
15709,3128225000,CEDARVILLE UNIVERSITY,HURRICANE WINDOW & SCREEN INC,24,29,0.8275862068965517
15710,3128225000,SOUTH LEVITTOWN LANES,HURRICANE WINDOW & SCREEN INC,23,29,0.7931034482758621
15711,7578267372,NOEL'S HEATING,ROSE CONSTRUCTION,12,17,0.7058823529411765
15712,7578267372,NOEL'S HEATING,BETHEL AME CHURCH,15,17,0.8823529411764706
15713,7578267372,ROSE CONSTRUCTION,BETHEL AME CHURCH,16,17,0.9411764705882353
15714,4105475490,THE STAIN SHOP,NEW LIFE COMMUNITY CHURCH,20,25,0.8
15715,4105475490,THE STAIN SHOP,POP CULTURE FROZEN YOGURT,20,25,0.8
15716,4105475490,NEW LIFE COMMUNITY CHURCH,POP CULTURE FROZEN YOGURT,20,25,0.8
15717,3123721121,TRENDSETTERS UNLIMITED,PINE HEIGHTS COMMERCIALKITCHEN SERVICE INC,35,42,0.8333333333333334
15718,3123721121,TRENDSETTERS UNLIMITED,TRASK INSTRUMENTATION,17,22,0.7727272727272727
15719,3123721121,PINE HEIGHTS COMMERCIALKITCHEN SERVICE INC,TRASK INSTRUMENTATION,34,42,0.8095238095238095
15720,4147653500,CROOKSVILLE ELEMENTARY SCHOOL,UPTON & HATFIELD LLP,26,29,0.896551724137931
15721,4147653500,CROOKSVILLE ELEMENTARY SCHOOL,RELIABLE LAWNCARE & PROPERTY,23,29,0.7931034482758621
15722,4147653500,UPTON & HATFIELD LLP,RELIABLE LAWNCARE & PROPERTY,23,28,0.8214285714285714
15723,3104784005,COLONIAL MARBLE AND GRANITE,MURRIETTA BROS,22,27,0.8148148148148148
15724,3104784005,COLONIAL MARBLE AND GRANITE,SOURCE-RAY INC,22,27,0.8148148148148148
15725,3104784005,MURRIETTA BROS,SOURCE-RAY INC,11,14,0.7857142857142857
15726,6022748322,SPORTS VENTURE INC,BRIGHTLIGHT BOOKS,17,18,0.9444444444444444
15727,6022748322,SPORTS VENTURE INC,ECOLAB,17,18,0.9444444444444444
15728,6022748322,BRIGHTLIGHT BOOKS,ECOLAB,15,17,0.8823529411764706
15729,4156367000,MILLER BROS PAVING INC,WINKY'S WINGS,16,22,0.7272727272727273
15730,4156367000,MILLER BROS PAVING INC,GSN SERVICES,18,22,0.8181818181818182
15731,4156367000,WINKY'S WINGS,GSN SERVICES,10,13,0.7692307692307693
15732,8002758777,ROCKSTARS MUSIC STUDIOS,WILCOX BASEMENT SYSTEMS,18,23,0.782608695652174
15733,8002758777,ROCKSTARS MUSIC STUDIOS,JACK LUTHER,18,23,0.782608695652174
15734,8002758777,WILCOX BASEMENT SYSTEMS,JACK LUTHER,19,23,0.8260869565217391
15735,7606321338,COLDWELL BANKER,ALBATRANS,12,15,0.8
15736,7606321338,COLDWELL BANKER,TIME FOR BLINDS,13,15,0.8666666666666667
15737,7606321338,ALBATRANS,TIME FOR BLINDS,12,15,0.8
15738,6152444994,SARIANNES'S SALON PARIS,CROW RIVER PRESS,18,23,0.782608695652174
15739,6152444994,SARIANNES'S SALON PARIS,RUTLAND VETERINARY CLINIC,20,25,0.8
15740,6152444994,CROW RIVER PRESS,RUTLAND VETERINARY CLINIC,20,25,0.8
15741,4842324000,THE PINNACLE EXPERIENCE,OPS CONSULTING LLC,19,23,0.8260869565217391
15742,4842324000,THE PINNACLE EXPERIENCE,JODY'S 5TH AVENUE,19,23,0.8260869565217391
15743,4842324000,OPS CONSULTING LLC,JODY'S 5TH AVENUE,17,18,0.9444444444444444
15744,6506178100,SANDERVILLE UNITED METHODIST CHURCH,RE/MAX,32,35,0.9142857142857143
15745,6506178100,SANDERVILLE UNITED METHODIST CHURCH,WESTSIDE BAPTIST CHURCH,21,35,0.6
15746,6506178100,RE/MAX,WESTSIDE BAPTIST CHURCH,21,23,0.9130434782608695
15747,9366347755,BEUS GILBERT PLLC,MOHLER HOWARD H DDS,17,19,0.8947368421052632
15748,9366347755,BEUS GILBERT PLLC,FULL CIRCLE REALTY INC,16,22,0.7272727272727273
15749,9366347755,MOHLER HOWARD H DDS,FULL CIRCLE REALTY INC,19,22,0.8636363636363636
15750,2018426200,THE MODEL SHOP TOOL & DYE,ROCK SLID FUND STAGE PRDCTIONS,25,30,0.8333333333333334
15751,2018426200,THE MODEL SHOP TOOL & DYE,CROSSWINDS COMMUNITY CHURCH,25,27,0.9259259259259259
15752,2018426200,ROCK SLID FUND STAGE PRDCTIONS,CROSSWINDS COMMUNITY CHURCH,25,30,0.8333333333333334
15753,6826051000,PLUMMER PAINTING & WATERPROOFING,ECOSITE CORPORATION,25,32,0.78125
15754,6826051000,PLUMMER PAINTING & WATERPROOFING,LEVI LUBARSKY &,26,32,0.8125
15755,6826051000,ECOSITE CORPORATION,LEVI LUBARSKY &,16,19,0.8421052631578947
15756,4153622052,ASCENSION PARISH SCHOOLS,MANHATTAN BEACH ANIMAL HOSPITAL,25,31,0.8064516129032258
15757,4153622052,ASCENSION PARISH SCHOOLS,SOUTHERN STATES CHEMICAL INC,22,28,0.7857142857142857
15758,4153622052,MANHATTAN BEACH ANIMAL HOSPITAL,SOUTHERN STATES CHEMICAL INC,25,31,0.8064516129032258
15759,9894534600,UNIQUE PHOTO INC,DISTINCTIVE DENTAL STUDIO LTD,23,29,0.7931034482758621
15760,9894534600,UNIQUE PHOTO INC,CERAMIC TECHNOLOGY INC,14,22,0.6363636363636364
15761,9894534600,DISTINCTIVE DENTAL STUDIO LTD,CERAMIC TECHNOLOGY INC,24,29,0.8275862068965517
15762,8007859995,CIOOLLA,NATIONAL RENTAL CHILLERS INC,24,28,0.8571428571428571
15763,8007859995,CIOOLLA,WISCONSIN INTERIORS LLC,18,23,0.782608695652174
15764,8007859995,NATIONAL RENTAL CHILLERS INC,WISCONSIN INTERIORS LLC,19,28,0.6785714285714286
15765,7708746200,SPRINGFIELD PAVING,EDGERTON IMMIGRATION LAW,19,24,0.7916666666666666
15766,7708746200,SPRINGFIELD PAVING,RYAN ACCOUNTING,14,18,0.7777777777777778
15767,7708746200,EDGERTON IMMIGRATION LAW,RYAN ACCOUNTING,18,24,0.75
15768,6312883800,BALCOMB AND GREEN,ARRAY INC,14,17,0.8235294117647058
15769,6312883800,BALCOMB AND GREEN,CENTRAL DAUPHIN SCHOOL DISTRICT,26,31,0.8387096774193549
15770,6312883800,ARRAY INC,CENTRAL DAUPHIN SCHOOL DISTRICT,25,31,0.8064516129032258
15771,7168561344,PERISCOPE,COI COMPUTERS,9,13,0.6923076923076923
15772,7168561344,PERISCOPE,AMERICAN POOLS,10,14,0.7142857142857143
15773,7168561344,COI COMPUTERS,AMERICAN POOLS,12,14,0.8571428571428571
15774,8122754444,BNP ASSOCIATES INC,CHARLES EISEN & ASSOCIATES INC,14,30,0.4666666666666667
15775,8122754444,BNP ASSOCIATES INC,PRIMERICA RON LEYNES,18,20,0.9
15776,8122754444,CHARLES EISEN & ASSOCIATES INC,PRIMERICA RON LEYNES,24,30,0.8
15777,6019651900,RUSK COUNTY VOTER REGISTRATION,FORTRESS STORAGE SOLUTION,21,30,0.7
15778,6019651900,RUSK COUNTY VOTER REGISTRATION,OKLAHOMA ARTS COUNCIL,25,30,0.8333333333333334
15779,6019651900,FORTRESS STORAGE SOLUTION,OKLAHOMA ARTS COUNCIL,20,25,0.8
15780,7047865161,THE NEON ZONE INC,MARJAC PROMOTIONS INC,13,21,0.6190476190476191
15781,7047865161,THE NEON ZONE INC,TRAVEL HOUSE,13,17,0.7647058823529411
15782,7047865161,MARJAC PROMOTIONS INC,TRAVEL HOUSE,17,21,0.8095238095238095
15783,8085219200,FASTENAL,ROUND TOP INN,12,13,0.9230769230769231
15784,8085219200,FASTENAL,COLONIAL CLEANING COMPANY,21,25,0.84
15785,8085219200,ROUND TOP INN,COLONIAL CLEANING COMPANY,19,25,0.76
15786,4137339600,BILL MACINTYRE BODY SHOP,THE NAKOA COMPANIES INC,22,24,0.9166666666666666
15787,4137339600,BILL MACINTYRE BODY SHOP,MAGIC AUTO,19,24,0.7916666666666666
15788,4137339600,THE NAKOA COMPANIES INC,MAGIC AUTO,20,23,0.8695652173913043
15789,4086547400,WATER CORPORATION,BLACK RHINO CONCEALMENT,17,23,0.7391304347826086
15790,4086547400,WATER CORPORATION,CAPITAL ARCHITECTS,15,18,0.8333333333333334
15791,4086547400,BLACK RHINO CONCEALMENT,CAPITAL ARCHITECTS,19,23,0.8260869565217391
15792,8648599855,JAY M SCHORNSTEIN,SBV TRADING INC,14,17,0.8235294117647058
15793,8648599855,JAY M SCHORNSTEIN,ALLSTATE INSURANCE: JONEL (JON) MAIOGAN,31,39,0.7948717948717948
15794,8648599855,SBV TRADING INC,ALLSTATE INSURANCE: JONEL (JON) MAIOGAN,32,39,0.8205128205128205
15795,4193834541,KELPE CONTRACTING INC,BON SECOURS - ST FRANCIS MEDICAL CENTER INC,31,43,0.7209302325581395
15796,4193834541,KELPE CONTRACTING INC,DULEY'S QUALITY PAINTING,18,24,0.75
15797,4193834541,BON SECOURS - ST FRANCIS MEDICAL CENTER INC,DULEY'S QUALITY PAINTING,33,43,0.7674418604651163
15798,4806432000,PEPPER REBA B SRA,COASTAL ENTERPRISES INC,19,23,0.8260869565217391
15799,4806432000,PEPPER REBA B SRA,GASS REAL ESTATE CO,16,19,0.8421052631578947
15800,4806432000,COASTAL ENTERPRISES INC,GASS REAL ESTATE CO,17,23,0.7391304347826086
15801,7814879900,TEMPLE LIVING CENTER EAST,PAUL'S MARKET,19,25,0.76
15802,7814879900,TEMPLE LIVING CENTER EAST,HILLIARD HERITAGE MIDDLE SCHOOL,26,31,0.8387096774193549
15803,7814879900,PAUL'S MARKET,HILLIARD HERITAGE MIDDLE SCHOOL,27,31,0.8709677419354839
15804,9155933500,FIRST PRESBYTERIAN CHURCH,LAVIN ASSOCIATES,21,25,0.84
15805,9155933500,FIRST PRESBYTERIAN CHURCH,PARKER GLASS AND DOOR SERVICE,24,29,0.8275862068965517
15806,9155933500,LAVIN ASSOCIATES,PARKER GLASS AND DOOR SERVICE,22,29,0.7586206896551724
15807,6036461110,HOUSTON CHRISTIAN HIGH SCHOOL,PRODUCT CONSULTANTS UNLIMITED,24,29,0.8275862068965517
15808,6036461110,HOUSTON CHRISTIAN HIGH SCHOOL,CENTER FOR RELIABLE ENERGY SYSTEMS (CRES),32,41,0.7804878048780488
15809,6036461110,PRODUCT CONSULTANTS UNLIMITED,CENTER FOR RELIABLE ENERGY SYSTEMS (CRES),34,41,0.8292682926829268
15810,5085287200,LAURA MCCARTHY REAL ESTATE,WEIGHTS & MEASURES SECTION,22,26,0.8461538461538461
15811,5085287200,LAURA MCCARTHY REAL ESTATE,CONCERNS OF POLICE SURVIVORS,27,28,0.9642857142857143
15812,5085287200,WEIGHTS & MEASURES SECTION,CONCERNS OF POLICE SURVIVORS,22,28,0.7857142857142857
15813,4123917887,UNITED COUNTRY BOBO REALTY,INTELLIBED,21,26,0.8076923076923077
15814,4123917887,UNITED COUNTRY BOBO REALTY,GREEN IT UP LANDSCAPE INC,23,26,0.8846153846153846
15815,4123917887,INTELLIBED,GREEN IT UP LANDSCAPE INC,21,25,0.84
15816,3072374400,MARKETSOURCE CO LLC,MCCOY GROUP INC.,16,19,0.8421052631578947
15817,3072374400,MARKETSOURCE CO LLC,FIRE STUDIOS,14,19,0.7368421052631579
15818,3072374400,MCCOY GROUP INC.,FIRE STUDIOS,13,16,0.8125
15819,4025383025,MARCO DUGO LANDSCAPING,MAIDPRO,18,22,0.8181818181818182
15820,4025383025,MARCO DUGO LANDSCAPING,WALLAND ELEMENTARY SCHOOL,21,25,0.84
15821,4025383025,MAIDPRO,WALLAND ELEMENTARY SCHOOL,21,25,0.84
15822,3077892010,FRANK IFKO JR INC,S K TRANSPORTATION,16,18,0.8888888888888888
15823,3077892010,FRANK IFKO JR INC,MDC ASSEMBLY LLC,15,17,0.8823529411764706
15824,3077892010,S K TRANSPORTATION,MDC ASSEMBLY LLC,15,18,0.8333333333333334
15825,3102751000,PI BETA PHI ELEMENTARY SCHOOL,VICTORIA GARDENS OF FRISCO,22,29,0.7586206896551724
15826,3102751000,PI BETA PHI ELEMENTARY SCHOOL,COMPUTERS R US,25,29,0.8620689655172413
15827,3102751000,VICTORIA GARDENS OF FRISCO,COMPUTERS R US,19,26,0.7307692307692307
15828,2169018800,EVERGREEN UV LLC,PRMS INC.,14,16,0.875
15829,2169018800,EVERGREEN UV LLC,THE SUMMERHAYS GROUP,17,20,0.85
15830,2169018800,PRMS INC.,THE SUMMERHAYS GROUP,17,20,0.85
15831,8174288242,CENTER FOR OCCUPATIONAL RESEARCH AND DEVELOPMENT,RAINY DAY SERVICES,39,48,0.8125
15832,8174288242,CENTER FOR OCCUPATIONAL RESEARCH AND DEVELOPMENT,AMS - EXOTIC LLC,41,48,0.8541666666666666
15833,8174288242,RAINY DAY SERVICES,AMS - EXOTIC LLC,15,18,0.8333333333333334
15834,5074513333,MODERN MACHINERY,REDDY ICE,12,16,0.75
15835,5074513333,MODERN MACHINERY,MCDONALD PRESBYTERIAN CHURCH,21,28,0.75
15836,5074513333,REDDY ICE,MCDONALD PRESBYTERIAN CHURCH,23,28,0.8214285714285714
15837,2095274220,ENTERPRISE RENT-A-CAR,WYATT IRRIGATION SUPPLY INC,23,27,0.8518518518518519
15838,2095274220,ENTERPRISE RENT-A-CAR,A L D INC,18,21,0.8571428571428571
15839,2095274220,WYATT IRRIGATION SUPPLY INC,A L D INC,20,27,0.7407407407407407
15840,7708329633,BOWDEN AND LAWS,BRONZE BAY,11,15,0.7333333333333333
15841,7708329633,BOWDEN AND LAWS,JOB NEWS,10,15,0.6666666666666666
15842,7708329633,BRONZE BAY,JOB NEWS,9,10,0.9
15843,2016921100,NORTH SIDE FLORIST,ADAM FOX JEWELRY,16,18,0.8888888888888888
15844,2016921100,NORTH SIDE FLORIST,GENO'S AUTOMOTIVE SERVICES INC,22,30,0.7333333333333333
15845,2016921100,ADAM FOX JEWELRY,GENO'S AUTOMOTIVE SERVICES INC,25,30,0.8333333333333334
15846,2025447277,LUIS J CASTRO MD,REINHARDT TOYOTA,14,16,0.875
15847,2025447277,LUIS J CASTRO MD,RICOH USA INC,13,16,0.8125
15848,2025447277,REINHARDT TOYOTA,RICOH USA INC,13,16,0.8125
15849,4134435300,ST LUKE UNITED METHODIST CHURCH,RESEARCH UNDERWRITERS,24,31,0.7741935483870968
15850,4134435300,ST LUKE UNITED METHODIST CHURCH,TRANSFORMING SOLUTIONS INC,25,31,0.8064516129032258
15851,4134435300,RESEARCH UNDERWRITERS,TRANSFORMING SOLUTIONS INC,22,26,0.8461538461538461
15852,7275397429,DAKOTA ANGLER & OUTFITTER,LEONARD CAROLYN & J ROSS,20,25,0.8
15853,7275397429,DAKOTA ANGLER & OUTFITTER,PACIFIC BREWING & MALTING CO.,23,29,0.7931034482758621
15854,7275397429,LEONARD CAROLYN & J ROSS,PACIFIC BREWING & MALTING CO.,23,29,0.7931034482758621
15855,6106884310,TUELL COUTURE TUELL & YOUNG PS,CHAMBERS ADVISORY GROUP,26,30,0.8666666666666667
15856,6106884310,TUELL COUTURE TUELL & YOUNG PS,BASCH SUBSCRIPTIONS INC,25,30,0.8333333333333334
15857,6106884310,CHAMBERS ADVISORY GROUP,BASCH SUBSCRIPTIONS INC,21,23,0.9130434782608695
15858,4258377550,STYLES FOR LESS,BARRY INVESTMENT ADVISORS LLC,22,29,0.7586206896551724
15859,4258377550,STYLES FOR LESS,SUNDANCE SOLAR,13,15,0.8666666666666667
15860,4258377550,BARRY INVESTMENT ADVISORS LLC,SUNDANCE SOLAR,23,29,0.7931034482758621
15861,7858455416,LEICESTER POLICE DEPARTMENT,ATLANTIC BENEFIT CO,22,27,0.8148148148148148
15862,7858455416,LEICESTER POLICE DEPARTMENT,K AND N LABS,24,27,0.8888888888888888
15863,7858455416,ATLANTIC BENEFIT CO,K AND N LABS,15,19,0.7894736842105263
15864,5029643361,B C R PROPERTY MANAGEMENT,BASEBALL MENTORING PROGRAM,23,26,0.8846153846153846
15865,5029643361,B C R PROPERTY MANAGEMENT,360TRAININGCOM INC,22,25,0.88
15866,5029643361,BASEBALL MENTORING PROGRAM,360TRAININGCOM INC,21,26,0.8076923076923077
15867,4162926777,SAV ON SIGNS,PUBLIX,11,12,0.9166666666666666
15868,4162926777,SAV ON SIGNS,COIN SHOP,9,12,0.75
15869,4162926777,PUBLIX,COIN SHOP,9,9,1.0
15870,9545236262,IHC HEALTH SERVICES INC,RAVEN LOGISTICS INC,14,23,0.6086956521739131
15871,9545236262,IHC HEALTH SERVICES INC,FLOWERS & MORE,19,23,0.8260869565217391
15872,9545236262,RAVEN LOGISTICS INC,FLOWERS & MORE,17,19,0.8947368421052632
15873,6144635200,TITAN MEDICAL SUPPLY,BREWSTER CHEESE WEST,18,20,0.9
